,2P,2P%,2PA,3P,3P%,3PA,3PAr,AST,AST%,Age_x,Age_y,BLK,BLK%,BPM,DBPM,DRB,DRB%,DWS,FG,FG%,FGA,FT,FT%,FTA,FTr,GS,G_x,G_y,Lg_x,Lg_y,MP_x,MP_y,OBPM,ORB,ORB%,OWS,PER,PF,PTS,Player,Pos_x,Pos_y,STL,STL%,Season,TOV,TOV%,TRB,TRB%,TS%,Tm_x,Tm_y,USG%,Unnamed: 100,Unnamed: 100_x,Unnamed: 100_y,Unnamed: 101,Unnamed: 101_x,Unnamed: 101_y,Unnamed: 102,Unnamed: 102_x,Unnamed: 102_y,Unnamed: 103,Unnamed: 103_x,Unnamed: 103_y,Unnamed: 104_x,Unnamed: 104_y,Unnamed: 105_x,Unnamed: 105_y,Unnamed: 106_x,Unnamed: 106_y,Unnamed: 107_x,Unnamed: 107_y,Unnamed: 108,Unnamed: 108_x,Unnamed: 108_y,Unnamed: 109,Unnamed: 109_x,Unnamed: 109_y,Unnamed: 110,Unnamed: 110_x,Unnamed: 110_y,Unnamed: 111,Unnamed: 111_x,Unnamed: 111_y,Unnamed: 112,Unnamed: 112_x,Unnamed: 112_y,Unnamed: 113,Unnamed: 113_x,Unnamed: 113_y,Unnamed: 114_x,Unnamed: 114_y,Unnamed: 115,Unnamed: 115_x,Unnamed: 115_y,Unnamed: 116,Unnamed: 116_x,Unnamed: 116_y,Unnamed: 117,Unnamed: 117_x,Unnamed: 117_y,Unnamed: 118,Unnamed: 118_x,Unnamed: 118_y,Unnamed: 119,Unnamed: 119_x,Unnamed: 119_y,Unnamed: 120,Unnamed: 120_x,Unnamed: 120_y,Unnamed: 121,Unnamed: 121_x,Unnamed: 121_y,Unnamed: 122,Unnamed: 122_x,Unnamed: 122_y,Unnamed: 123,Unnamed: 123_x,Unnamed: 123_y,Unnamed: 124,Unnamed: 124_x,Unnamed: 124_y,Unnamed: 125,Unnamed: 125_x,Unnamed: 125_y,Unnamed: 126,Unnamed: 126_x,Unnamed: 126_y,Unnamed: 127,Unnamed: 127_x,Unnamed: 127_y,Unnamed: 128,Unnamed: 128_x,Unnamed: 128_y,Unnamed: 129,Unnamed: 129_x,Unnamed: 129_y,Unnamed: 130,Unnamed: 130_x,Unnamed: 130_y,Unnamed: 131,Unnamed: 131_x,Unnamed: 131_y,Unnamed: 132,Unnamed: 132_x,Unnamed: 132_y,Unnamed: 133,Unnamed: 133_x,Unnamed: 133_y,Unnamed: 134,Unnamed: 134_x,Unnamed: 134_y,Unnamed: 135,Unnamed: 135_x,Unnamed: 135_y,Unnamed: 136,Unnamed: 136_x,Unnamed: 136_y,Unnamed: 137,Unnamed: 137_x,Unnamed: 137_y,Unnamed: 138,Unnamed: 138_x,Unnamed: 138_y,Unnamed: 139,Unnamed: 139_x,Unnamed: 139_y,Unnamed: 14,Unnamed: 140,Unnamed: 140_x,Unnamed: 140_y,Unnamed: 141,Unnamed: 141_x,Unnamed: 141_y,Unnamed: 142,Unnamed: 142_x,Unnamed: 142_y,Unnamed: 143,Unnamed: 143_x,Unnamed: 143_y,Unnamed: 144,Unnamed: 144_x,Unnamed: 144_y,Unnamed: 145,Unnamed: 145_x,Unnamed: 145_y,Unnamed: 146,Unnamed: 146_x,Unnamed: 146_y,Unnamed: 147,Unnamed: 147_x,Unnamed: 147_y,Unnamed: 148,Unnamed: 148_x,Unnamed: 148_y,Unnamed: 149,Unnamed: 149_x,Unnamed: 149_y,Unnamed: 150,Unnamed: 150_x,Unnamed: 150_y,Unnamed: 151,Unnamed: 151_x,Unnamed: 151_y,Unnamed: 152,Unnamed: 152_x,Unnamed: 152_y,Unnamed: 153,Unnamed: 153_x,Unnamed: 153_y,Unnamed: 154,Unnamed: 154_x,Unnamed: 154_y,Unnamed: 155,Unnamed: 155_x,Unnamed: 155_y,Unnamed: 156,Unnamed: 156_x,Unnamed: 156_y,Unnamed: 157,Unnamed: 157_x,Unnamed: 157_y,Unnamed: 158,Unnamed: 158_x,Unnamed: 158_y,Unnamed: 159,Unnamed: 159_x,Unnamed: 159_y,Unnamed: 16,Unnamed: 160,Unnamed: 160_x,Unnamed: 160_y,Unnamed: 161,Unnamed: 161_x,Unnamed: 161_y,Unnamed: 162,Unnamed: 162_x,Unnamed: 162_y,Unnamed: 163,Unnamed: 163_x,Unnamed: 163_y,Unnamed: 164,Unnamed: 164_x,Unnamed: 164_y,Unnamed: 165,Unnamed: 165_x,Unnamed: 165_y,Unnamed: 166,Unnamed: 166_x,Unnamed: 166_y,Unnamed: 167,Unnamed: 167_x,Unnamed: 167_y,Unnamed: 168,Unnamed: 168_x,Unnamed: 168_y,Unnamed: 169,Unnamed: 169_x,Unnamed: 169_y,Unnamed: 170,Unnamed: 170_x,Unnamed: 170_y,Unnamed: 171,Unnamed: 171_x,Unnamed: 171_y,Unnamed: 172,Unnamed: 172_x,Unnamed: 172_y,Unnamed: 173,Unnamed: 173_x,Unnamed: 173_y,Unnamed: 174,Unnamed: 174_x,Unnamed: 174_y,Unnamed: 175,Unnamed: 175_x,Unnamed: 175_y,Unnamed: 176,Unnamed: 176_x,Unnamed: 176_y,Unnamed: 177,Unnamed: 177_x,Unnamed: 177_y,Unnamed: 178,Unnamed: 178_x,Unnamed: 178_y,Unnamed: 179,Unnamed: 179_x,Unnamed: 179_y,Unnamed: 18,Unnamed: 180,Unnamed: 180_x,Unnamed: 180_y,Unnamed: 181,Unnamed: 181_x,Unnamed: 181_y,Unnamed: 182,Unnamed: 182_x,Unnamed: 182_y,Unnamed: 183,Unnamed: 183_x,Unnamed: 183_y,Unnamed: 184,Unnamed: 184_x,Unnamed: 184_y,Unnamed: 185,Unnamed: 185_x,Unnamed: 185_y,Unnamed: 186,Unnamed: 186_x,Unnamed: 186_y,Unnamed: 187,Unnamed: 187_x,Unnamed: 187_y,Unnamed: 188,Unnamed: 188_x,Unnamed: 188_y,Unnamed: 189,Unnamed: 189_x,Unnamed: 189_y,Unnamed: 19,Unnamed: 190,Unnamed: 190_x,Unnamed: 190_y,Unnamed: 191,Unnamed: 191_x,Unnamed: 191_y,Unnamed: 192,Unnamed: 192_x,Unnamed: 192_y,Unnamed: 193,Unnamed: 193_x,Unnamed: 193_y,Unnamed: 194,Unnamed: 194_x,Unnamed: 194_y,Unnamed: 195,Unnamed: 195_x,Unnamed: 195_y,Unnamed: 196,Unnamed: 196_x,Unnamed: 196_y,Unnamed: 197,Unnamed: 197_x,Unnamed: 197_y,Unnamed: 198,Unnamed: 198_x,Unnamed: 198_y,Unnamed: 199,Unnamed: 199_x,Unnamed: 199_y,Unnamed: 19_x,Unnamed: 19_y,Unnamed: 200,Unnamed: 200_x,Unnamed: 200_y,Unnamed: 201,Unnamed: 201_x,Unnamed: 201_y,Unnamed: 202,Unnamed: 202_x,Unnamed: 202_y,Unnamed: 203,Unnamed: 203_x,Unnamed: 203_y,Unnamed: 204,Unnamed: 204_x,Unnamed: 204_y,Unnamed: 205,Unnamed: 205_x,Unnamed: 205_y,Unnamed: 206,Unnamed: 206_x,Unnamed: 206_y,Unnamed: 207,Unnamed: 207_x,Unnamed: 207_y,Unnamed: 208,Unnamed: 208_x,Unnamed: 208_y,Unnamed: 209,Unnamed: 209_x,Unnamed: 209_y,Unnamed: 20_x,Unnamed: 20_y,Unnamed: 21,Unnamed: 210_x,Unnamed: 210_y,Unnamed: 211_x,Unnamed: 211_y,Unnamed: 212_x,Unnamed: 212_y,Unnamed: 213_x,Unnamed: 213_y,Unnamed: 214_x,Unnamed: 214_y,Unnamed: 215_x,Unnamed: 215_y,Unnamed: 216_x,Unnamed: 216_y,Unnamed: 217_x,Unnamed: 217_y,Unnamed: 218_x,Unnamed: 218_y,Unnamed: 219_x,Unnamed: 219_y,Unnamed: 21_x,Unnamed: 21_y,Unnamed: 22,Unnamed: 220_x,Unnamed: 220_y,Unnamed: 221_x,Unnamed: 221_y,Unnamed: 222_x,Unnamed: 222_y,Unnamed: 223_x,Unnamed: 223_y,Unnamed: 224_x,Unnamed: 224_y,Unnamed: 225_x,Unnamed: 225_y,Unnamed: 226_x,Unnamed: 226_y,Unnamed: 227_x,Unnamed: 227_y,Unnamed: 228_x,Unnamed: 228_y,Unnamed: 229_x,Unnamed: 229_y,Unnamed: 22_x,Unnamed: 22_y,Unnamed: 23,Unnamed: 230_x,Unnamed: 230_y,Unnamed: 231_x,Unnamed: 231_y,Unnamed: 232,Unnamed: 232_x,Unnamed: 232_y,Unnamed: 233,Unnamed: 233_x,Unnamed: 233_y,Unnamed: 234,Unnamed: 234_x,Unnamed: 234_y,Unnamed: 235,Unnamed: 235_x,Unnamed: 235_y,Unnamed: 236,Unnamed: 236_x,Unnamed: 236_y,Unnamed: 237,Unnamed: 237_x,Unnamed: 237_y,Unnamed: 238,Unnamed: 238_x,Unnamed: 238_y,Unnamed: 239,Unnamed: 239_x,Unnamed: 239_y,Unnamed: 23_x,Unnamed: 23_y,Unnamed: 24,Unnamed: 240_x,Unnamed: 240_y,Unnamed: 241_x,Unnamed: 241_y,Unnamed: 242_x,Unnamed: 242_y,Unnamed: 243_x,Unnamed: 243_y,Unnamed: 244_x,Unnamed: 244_y,Unnamed: 245_x,Unnamed: 245_y,Unnamed: 246_x,Unnamed: 246_y,Unnamed: 247_x,Unnamed: 247_y,Unnamed: 248_x,Unnamed: 248_y,Unnamed: 249_x,Unnamed: 249_y,Unnamed: 24_x,Unnamed: 24_y,Unnamed: 25,Unnamed: 250_x,Unnamed: 250_y,Unnamed: 251_x,Unnamed: 251_y,Unnamed: 252_x,Unnamed: 252_y,Unnamed: 253_x,Unnamed: 253_y,Unnamed: 254_x,Unnamed: 254_y,Unnamed: 255_x,Unnamed: 255_y,Unnamed: 256_x,Unnamed: 256_y,Unnamed: 257_x,Unnamed: 257_y,Unnamed: 258_x,Unnamed: 258_y,Unnamed: 259_x,Unnamed: 259_y,Unnamed: 25_x,Unnamed: 25_y,Unnamed: 26,Unnamed: 260_x,Unnamed: 260_y,Unnamed: 261,Unnamed: 261_x,Unnamed: 261_y,Unnamed: 262,Unnamed: 262_x,Unnamed: 262_y,Unnamed: 263,Unnamed: 263_x,Unnamed: 263_y,Unnamed: 264,Unnamed: 264_x,Unnamed: 264_y,Unnamed: 265,Unnamed: 265_x,Unnamed: 265_y,Unnamed: 266,Unnamed: 266_x,Unnamed: 266_y,Unnamed: 267,Unnamed: 267_x,Unnamed: 267_y,Unnamed: 268,Unnamed: 268_x,Unnamed: 268_y,Unnamed: 269,Unnamed: 269_x,Unnamed: 269_y,Unnamed: 26_x,Unnamed: 26_y,Unnamed: 27,Unnamed: 270_x,Unnamed: 270_y,Unnamed: 271_x,Unnamed: 271_y,Unnamed: 272_x,Unnamed: 272_y,Unnamed: 273_x,Unnamed: 273_y,Unnamed: 274_x,Unnamed: 274_y,Unnamed: 275_x,Unnamed: 275_y,Unnamed: 276_x,Unnamed: 276_y,Unnamed: 277_x,Unnamed: 277_y,Unnamed: 278_x,Unnamed: 278_y,Unnamed: 279_x,Unnamed: 279_y,Unnamed: 27_x,Unnamed: 27_y,Unnamed: 28,Unnamed: 280_x,Unnamed: 280_y,Unnamed: 281_x,Unnamed: 281_y,Unnamed: 282_x,Unnamed: 282_y,Unnamed: 283_x,Unnamed: 283_y,Unnamed: 284_x,Unnamed: 284_y,Unnamed: 285_x,Unnamed: 285_y,Unnamed: 286_x,Unnamed: 286_y,Unnamed: 287_x,Unnamed: 287_y,Unnamed: 288_x,Unnamed: 288_y,Unnamed: 289_x,Unnamed: 289_y,Unnamed: 28_x,Unnamed: 28_y,Unnamed: 29,Unnamed: 290,Unnamed: 290_x,Unnamed: 290_y,Unnamed: 291,Unnamed: 291_x,Unnamed: 291_y,Unnamed: 292,Unnamed: 292_x,Unnamed: 292_y,Unnamed: 293,Unnamed: 293_x,Unnamed: 293_y,Unnamed: 294,Unnamed: 294_x,Unnamed: 294_y,Unnamed: 295,Unnamed: 295_x,Unnamed: 295_y,Unnamed: 296,Unnamed: 296_x,Unnamed: 296_y,Unnamed: 297,Unnamed: 297_x,Unnamed: 297_y,Unnamed: 298,Unnamed: 298_x,Unnamed: 298_y,Unnamed: 299,Unnamed: 299_x,Unnamed: 299_y,Unnamed: 29_x,Unnamed: 29_y,Unnamed: 300_x,Unnamed: 300_y,Unnamed: 301_x,Unnamed: 301_y,Unnamed: 302_x,Unnamed: 302_y,Unnamed: 303_x,Unnamed: 303_y,Unnamed: 304_x,Unnamed: 304_y,Unnamed: 305_x,Unnamed: 305_y,Unnamed: 306_x,Unnamed: 306_y,Unnamed: 307_x,Unnamed: 307_y,Unnamed: 308_x,Unnamed: 308_y,Unnamed: 309_x,Unnamed: 309_y,Unnamed: 30_x,Unnamed: 30_y,Unnamed: 310_x,Unnamed: 310_y,Unnamed: 311_x,Unnamed: 311_y,Unnamed: 312_x,Unnamed: 312_y,Unnamed: 313_x,Unnamed: 313_y,Unnamed: 314_x,Unnamed: 314_y,Unnamed: 315_x,Unnamed: 315_y,Unnamed: 316_x,Unnamed: 316_y,Unnamed: 317_x,Unnamed: 317_y,Unnamed: 318_x,Unnamed: 318_y,Unnamed: 319_x,Unnamed: 319_y,Unnamed: 31_x,Unnamed: 31_y,Unnamed: 320_x,Unnamed: 320_y,Unnamed: 321_x,Unnamed: 321_y,Unnamed: 322_x,Unnamed: 322_y,Unnamed: 323_x,Unnamed: 323_y,Unnamed: 324_x,Unnamed: 324_y,Unnamed: 325_x,Unnamed: 325_y,Unnamed: 326_x,Unnamed: 326_y,Unnamed: 327_x,Unnamed: 327_y,Unnamed: 328_x,Unnamed: 328_y,Unnamed: 329_x,Unnamed: 329_y,Unnamed: 32_x,Unnamed: 32_y,Unnamed: 330_x,Unnamed: 330_y,Unnamed: 331_x,Unnamed: 331_y,Unnamed: 332_x,Unnamed: 332_y,Unnamed: 333_x,Unnamed: 333_y,Unnamed: 334_x,Unnamed: 334_y,Unnamed: 335_x,Unnamed: 335_y,Unnamed: 336_x,Unnamed: 336_y,Unnamed: 337_x,Unnamed: 337_y,Unnamed: 338_x,Unnamed: 338_y,Unnamed: 339_x,Unnamed: 339_y,Unnamed: 33_x,Unnamed: 33_y,Unnamed: 340_x,Unnamed: 340_y,Unnamed: 341_x,Unnamed: 341_y,Unnamed: 342_x,Unnamed: 342_y,Unnamed: 343_x,Unnamed: 343_y,Unnamed: 344_x,Unnamed: 344_y,Unnamed: 345_x,Unnamed: 345_y,Unnamed: 346_x,Unnamed: 346_y,Unnamed: 347_x,Unnamed: 347_y,Unnamed: 348_x,Unnamed: 348_y,Unnamed: 349_x,Unnamed: 349_y,Unnamed: 34_x,Unnamed: 34_y,Unnamed: 350_x,Unnamed: 350_y,Unnamed: 351_x,Unnamed: 351_y,Unnamed: 352_x,Unnamed: 352_y,Unnamed: 353_x,Unnamed: 353_y,Unnamed: 354_x,Unnamed: 354_y,Unnamed: 355_x,Unnamed: 355_y,Unnamed: 356_x,Unnamed: 356_y,Unnamed: 357_x,Unnamed: 357_y,Unnamed: 358_x,Unnamed: 358_y,Unnamed: 359_x,Unnamed: 359_y,Unnamed: 35_x,Unnamed: 35_y,Unnamed: 360_x,Unnamed: 360_y,Unnamed: 361_x,Unnamed: 361_y,Unnamed: 362_x,Unnamed: 362_y,Unnamed: 363_x,Unnamed: 363_y,Unnamed: 364_x,Unnamed: 364_y,Unnamed: 365_x,Unnamed: 365_y,Unnamed: 366_x,Unnamed: 366_y,Unnamed: 367_x,Unnamed: 367_y,Unnamed: 368_x,Unnamed: 368_y,Unnamed: 369_x,Unnamed: 369_y,Unnamed: 36_x,Unnamed: 36_y,Unnamed: 370_x,Unnamed: 370_y,Unnamed: 371_x,Unnamed: 371_y,Unnamed: 372_x,Unnamed: 372_y,Unnamed: 373_x,Unnamed: 373_y,Unnamed: 374_x,Unnamed: 374_y,Unnamed: 375_x,Unnamed: 375_y,Unnamed: 376_x,Unnamed: 376_y,Unnamed: 377,Unnamed: 378,Unnamed: 379,Unnamed: 37_x,Unnamed: 37_y,Unnamed: 380,Unnamed: 381,Unnamed: 382,Unnamed: 383,Unnamed: 384,Unnamed: 385,Unnamed: 386,Unnamed: 387,Unnamed: 388,Unnamed: 389,Unnamed: 38_x,Unnamed: 38_y,Unnamed: 39_x,Unnamed: 39_y,Unnamed: 40_x,Unnamed: 40_y,Unnamed: 41_x,Unnamed: 41_y,Unnamed: 42_x,Unnamed: 42_y,Unnamed: 43_x,Unnamed: 43_y,Unnamed: 44_x,Unnamed: 44_y,Unnamed: 45_x,Unnamed: 45_y,Unnamed: 46_x,Unnamed: 46_y,Unnamed: 47_x,Unnamed: 47_y,Unnamed: 48_x,Unnamed: 48_y,Unnamed: 49_x,Unnamed: 49_y,Unnamed: 50_x,Unnamed: 50_y,Unnamed: 51_x,Unnamed: 51_y,Unnamed: 52_x,Unnamed: 52_y,Unnamed: 53_x,Unnamed: 53_y,Unnamed: 54,Unnamed: 54_x,Unnamed: 54_y,Unnamed: 55,Unnamed: 55_x,Unnamed: 55_y,Unnamed: 56,Unnamed: 56_x,Unnamed: 56_y,Unnamed: 57_x,Unnamed: 57_y,Unnamed: 58_x,Unnamed: 58_y,Unnamed: 59_x,Unnamed: 59_y,Unnamed: 60_x,Unnamed: 60_y,Unnamed: 61_x,Unnamed: 61_y,Unnamed: 62_x,Unnamed: 62_y,Unnamed: 63_x,Unnamed: 63_y,Unnamed: 64_x,Unnamed: 64_y,Unnamed: 65_x,Unnamed: 65_y,Unnamed: 66_x,Unnamed: 66_y,Unnamed: 67_x,Unnamed: 67_y,Unnamed: 68_x,Unnamed: 68_y,Unnamed: 69_x,Unnamed: 69_y,Unnamed: 70_x,Unnamed: 70_y,Unnamed: 71_x,Unnamed: 71_y,Unnamed: 72,Unnamed: 72_x,Unnamed: 72_y,Unnamed: 73,Unnamed: 73_x,Unnamed: 73_y,Unnamed: 74,Unnamed: 74_x,Unnamed: 74_y,Unnamed: 75,Unnamed: 75_x,Unnamed: 75_y,Unnamed: 76_x,Unnamed: 76_y,Unnamed: 77_x,Unnamed: 77_y,Unnamed: 78_x,Unnamed: 78_y,Unnamed: 79_x,Unnamed: 79_y,Unnamed: 80_x,Unnamed: 80_y,Unnamed: 81_x,Unnamed: 81_y,Unnamed: 82_x,Unnamed: 82_y,Unnamed: 83_x,Unnamed: 83_y,Unnamed: 84_x,Unnamed: 84_y,Unnamed: 85_x,Unnamed: 85_y,Unnamed: 86_x,Unnamed: 86_y,Unnamed: 87_x,Unnamed: 87_y,Unnamed: 88,Unnamed: 88_x,Unnamed: 88_y,Unnamed: 89,Unnamed: 89_x,Unnamed: 89_y,Unnamed: 90,Unnamed: 90_x,Unnamed: 90_y,Unnamed: 91,Unnamed: 91_x,Unnamed: 91_y,Unnamed: 92,Unnamed: 92_x,Unnamed: 92_y,Unnamed: 93,Unnamed: 93_x,Unnamed: 93_y,Unnamed: 94,Unnamed: 94_x,Unnamed: 94_y,Unnamed: 95,Unnamed: 95_x,Unnamed: 95_y,Unnamed: 96,Unnamed: 96_x,Unnamed: 96_y,Unnamed: 97,Unnamed: 97_x,Unnamed: 97_y,Unnamed: 98,Unnamed: 98_x,Unnamed: 98_y,Unnamed: 99,Unnamed: 99_x,Unnamed: 99_y,VORP,WS,WS/48,eFG%
0,,,,,,,,51,,24.0,24.0,,,,,,,2.7,237,0.423,560,114,0.695,164,0.293,,72,72,NBA,NBA,1255.0,1255.0,,,,2.5,20.7,210,588,Clyde Lovellette,C,C,,,1953-54,,,419.0,,0.465,MNL,MNL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,0.2,
1,,,,,,,,100,,25.0,25.0,,,,,,,3.6,519,0.435,1192,273,0.6859999999999999,398,0.33399999999999996,,70,70,NBA,NBA,2361.0,2361.0,,,,4.9,21.0,262,1311,Clyde Lovellette,C,C,,,1954-55,,,802.0,,0.479,MNL,MNL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,0.17300000000000001,
2,,,,,,,,164,,26.0,26.0,,,,,,,2.5,594,0.434,1370,338,0.721,469,0.342,,71,71,NBA,NBA,2518.0,2518.0,,,,5.6,23.5,245,1526,Clyde Lovellette,C,C,,,1955-56,,,992.0,,0.484,MNL,MNL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,0.155,
3,,,,,,,,139,,27.0,27.0,,,,,,,3.2,574,0.426,1348,286,0.7170000000000001,399,0.29600000000000004,,69,69,NBA,NBA,2492.0,2492.0,,,,5.0,21.9,251,1434,Clyde Lovellette,C,C,,,1956-57,,,932.0,,0.47100000000000003,MNL,MNL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,0.157,
